Voltage U1	Corriente IA
5,66	0,09
5,68	0,08
5,71	0,08
5,73	0,08
5,76	0,08
5,78	0,08
5,81	0,08
5,83	0,08
5,86	0,08
5,88	0,07
5,90	0,07
5,93	0,07
5,95	0,08
5,98	0,07
6,00	0,07
6,03	0,07
6,05	0,08
6,08	0,06
6,10	0,06
6,12	0,07
6,15	0,07
6,17	0,06
6,20	0,06
6,22	0,06
6,25	0,07
6,27	0,06
6,30	0,05
6,32	0,06
6,34	0,06
6,37	0,06
6,39	0,06
6,42	0,06
6,44	0,07
6,47	0,06
6,49	0,07
6,52	0,07
6,54	0,07
6,56	0,06
6,59	0,06
6,61	0,07
6,64	0,08
6,66	0,07
6,69	0,07
6,71	0,08
6,73	0,08
6,76	0,08
6,78	0,08
6,81	0,09
6,83	0,08
6,86	0,08
6,88	0,08
6,91	0,09
6,93	0,08
6,95	0,08
6,98	0,08
7,00	0,09
7,03	0,09
7,05	0,08
7,08	0,09
7,10	0,09
7,13	0,09
7,15	0,09
7,17	0,09
7,20	0,11
7,22	0,10
7,25	0,10
7,27	0,10
7,30	0,10
7,32	0,10
7,35	0,10
7,37	0,10
7,39	0,11
7,42	0,11
7,44	0,11
7,47	0,12
7,49	0,13
7,52	0,12
7,54	0,12
7,57	0,12
7,59	0,13
7,61	0,12
7,64	0,12
7,66	0,13
7,69	0,14
7,71	0,13
7,74	0,13
7,76	0,13
7,78	0,15
7,81	0,12
7,83	0,12
7,86	0,13
7,88	0,14
7,91	0,14
7,93	0,14
7,96	0,15
7,98	0,16
8,00	0,14
8,03	0,14
8,05	0,15
8,08	0,15
8,10	0,14
8,13	0,14
8,15	0,15
8,18	0,16
8,20	0,14
8,22	0,15
8,25	0,16
8,27	0,16
8,30	0,15
8,32	0,14
8,35	0,15
8,37	0,15
8,40	0,14
8,42	0,15
8,44	0,17
8,47	0,16
8,49	0,15
8,52	0,15
8,54	0,16
8,57	0,16
8,59	0,15
8,62	0,16
8,64	0,17
8,66	0,16
8,69	0,15
8,71	0,16
8,74	0,18
8,76	0,17
8,79	0,17
8,81	0,17
8,84	0,18
8,86	0,18
8,88	0,17
8,91	0,18
8,93	0,20
8,96	0,20
8,98	0,19
9,01	0,20
9,03	0,21
9,05	0,19
9,08	0,19
9,10	0,20
9,13	0,22
9,15	0,21
9,18	0,20
9,20	0,21
9,23	0,22
9,25	0,21
9,27	0,21
9,30	0,22
9,32	0,23
9,35	0,22
9,37	0,22
9,40	0,23
9,42	0,24
9,45	0,23
9,47	0,22
9,49	0,23
9,52	0,24
9,54	0,22
9,57	0,23
9,59	0,24
9,62	0,25
9,64	0,24
9,67	0,23
9,69	0,25
9,71	0,26
9,74	0,23
9,76	0,23
9,79	0,24
9,81	0,23
9,84	0,22
9,86	0,22
9,89	0,24
9,91	0,25
9,93	0,23
9,96	0,23
9,98	0,25
10,01	0,24
10,03	0,23
10,06	0,23
10,08	0,25
10,10	0,25
10,13	0,23
10,15	0,23
10,18	0,25
10,20	0,24
10,23	0,23
10,25	0,23
10,28	0,25
10,30	0,24
10,32	0,23
10,35	0,25
10,37	0,27
10,40	0,26
10,42	0,26
10,45	0,26
10,47	0,28
10,50	0,28
10,52	0,26
10,54	0,28
10,57	0,30
10,59	0,28
10,62	0,28
10,64	0,29
10,67	0,31
10,69	0,30
10,72	0,30
10,74	0,31
10,76	0,32
10,79	0,31
10,81	0,30
10,84	0,32
10,86	0,34
10,89	0,33
10,91	0,32
10,94	0,34
10,96	0,34
10,98	0,33
11,01	0,34
11,03	0,34
11,06	0,36
11,08	0,34
11,11	0,33
11,13	0,35
11,15	0,36
11,18	0,34
11,20	0,34
11,23	0,35
11,25	0,36
11,28	0,34
11,30	0,34
11,33	0,36
11,35	0,36
11,37	0,35
11,40	0,35
11,42	0,36
11,45	0,36
11,47	0,34
11,50	0,34
11,52	0,35
11,55	0,35
11,57	0,35
11,59	0,35
11,62	0,36
11,64	0,37
11,67	0,35
11,69	0,36
11,72	0,38
11,74	0,36
11,77	0,35
11,79	0,35
11,81	0,37
11,84	0,38
11,86	0,36
11,89	0,37
11,91	0,38
11,94	0,37
11,96	0,36
11,99	0,37
12,01	0,39
12,03	0,38
12,06	0,37
12,08	0,39
12,11	0,41
12,13	0,41
12,16	0,40
12,18	0,40
12,21	0,42
12,23	0,41
12,25	0,39
12,28	0,42
12,30	0,43
12,33	0,43
12,35	0,44
12,38	0,45
12,40	0,46
12,42	0,45
12,45	0,44
12,47	0,46
12,50	0,47
12,52	0,46
12,55	0,46
12,57	0,47
12,60	0,49
12,62	0,48
12,64	0,47
12,67	0,49
12,69	0,49
12,72	0,47
12,74	0,46
12,77	0,48
12,79	0,50
12,82	0,49
12,84	0,48
12,86	0,50
12,89	0,50
12,91	0,48
12,94	0,48
12,96	0,48
12,99	0,50
13,01	0,49
13,04	0,49
13,06	0,51
13,08	0,51
13,11	0,50
13,13	0,50
13,16	0,52
13,18	0,52
13,21	0,50
13,23	0,50
13,26	0,52
13,28	0,52
13,30	0,52
13,33	0,53
13,35	0,54
13,38	0,54
13,40	0,51
13,43	0,52
13,45	0,54
13,47	0,54
13,50	0,53
13,52	0,54
13,55	0,56
13,57	0,57
13,60	0,55
13,62	0,56
13,65	0,58
13,67	0,56
13,69	0,54
13,72	0,55
13,74	0,57
13,77	0,57
13,79	0,55
13,82	0,56
13,84	0,58
13,87	0,57
13,89	0,56
13,91	0,56
13,94	0,58
13,96	0,58
13,99	0,57
14,01	0,59
14,04	0,60
14,06	0,59
14,09	0,59
14,11	0,61
14,13	0,62
14,16	0,61
14,18	0,59
14,21	0,61
14,23	0,62
14,26	0,61
14,28	0,61
14,31	0,62
14,33	0,63
14,35	0,62
14,38	0,61
14,40	0,63
14,43	0,64
14,45	0,63
14,48	0,64
14,50	0,65
14,52	0,66
14,55	0,65
14,57	0,65
14,60	0,67
14,62	0,67
14,65	0,65
14,67	0,65
14,70	0,67
14,72	0,68
14,74	0,66
14,77	0,66
14,79	0,69
14,82	0,68
14,84	0,68
14,87	0,68
14,89	0,69
14,92	0,70
14,94	0,69
14,96	0,70
14,99	0,72
15,01	0,72
15,04	0,71
15,06	0,72
15,09	0,73
15,11	0,73
15,14	0,71
15,16	0,72
15,18	0,74
15,21	0,74
15,23	0,74
15,26	0,75
15,28	0,76
15,31	0,76
15,33	0,73
15,36	0,75
15,38	0,76
15,40	0,75
15,43	0,75
15,45	0,75
15,48	0,77
15,50	0,77
15,53	0,75
15,55	0,77
15,57	0,78
15,60	0,77
15,62	0,77
15,65	0,78
15,67	0,79
15,70	0,79
15,72	0,78
15,75	0,80
15,77	0,81
15,79	0,80
15,82	0,80
15,84	0,80
15,87	0,81
15,89	0,80
15,92	0,79
15,94	0,82
15,97	0,83
15,99	0,82
16,01	0,82
16,04	0,83
16,06	0,84
16,09	0,83
16,11	0,81
16,14	0,83
16,16	0,84
16,19	0,83
16,21	0,83
16,23	0,84
16,26	0,84
16,28	0,82
16,31	0,81
16,33	0,82
16,36	0,82
16,38	0,81
16,41	0,80
16,43	0,81
16,45	0,82
16,48	0,80
16,50	0,80
16,53	0,81
16,55	0,80
16,58	0,78
16,60	0,78
16,63	0,78
16,65	0,79
16,67	0,77
16,70	0,77
16,72	0,79
16,75	0,79
16,77	0,77
16,80	0,78
16,82	0,78
16,84	0,79
16,87	0,77
16,89	0,77
16,92	0,79
16,94	0,78
16,97	0,77
16,99	0,77
17,02	0,79
17,04	0,79
17,06	0,77
17,09	0,78
17,11	0,80
17,14	0,80
17,16	0,80
17,19	0,81
17,21	0,83
17,24	0,83
17,26	0,82
17,28	0,83
17,31	0,85
17,33	0,84
17,36	0,83
17,38	0,84
17,41	0,85
17,43	0,85
17,46	0,83
17,48	0,85
17,50	0,86
17,53	0,85
17,55	0,83
17,58	0,83
17,60	0,83
17,63	0,82
17,65	0,80
17,68	0,80
17,70	0,80
17,72	0,77
17,75	0,74
17,77	0,72
17,80	0,71
17,82	0,68
17,85	0,64
17,87	0,63
17,89	0,61
17,92	0,56
17,94	0,54
17,97	0,51
17,99	0,48
18,02	0,44
18,04	0,40
18,07	0,38
18,09	0,34
18,11	0,30
18,14	0,28
18,16	0,26
18,19	0,24
18,21	0,20
18,24	0,18
18,26	0,17
18,29	0,13
18,31	0,10
18,33	0,09
18,36	0,08
18,38	0,07
18,41	0,04
18,43	0,03
18,46	0,03
18,48	0,02
18,51	0,01
18,53	0,01
18,55	0,01
18,58	0,01
18,60	0,01
18,63	0,01
18,65	0,01
18,68	0,01
18,70	0,01
18,73	0,01
18,75	0,01
18,77	0,01
18,80	0,01
18,82	0,01
18,85	0,01
18,87	0,01
18,90	0,01
18,92	0,01
18,94	0,01
18,97	0,01
18,99	0,01
19,02	0,01
19,04	0,01
19,07	0,01
19,09	0,01
19,12	0,01
19,14	0,01
19,16	0,01
19,19	0,01
19,21	0,01
19,24	0,01
19,26	0,01
19,29	0,01
19,31	0,01
19,34	0,01
19,36	0,01
19,38	0,01
19,41	0,01
19,43	0,01
19,46	0,01
19,48	0,01
19,51	0,01
19,53	0,01
19,56	0,01
19,58	0,01
19,60	0,01
19,63	0,01
19,65	0,01
19,68	0,01
19,70	0,01
19,73	0,01
19,75	0,01
19,78	0,01
19,80	0,01
19,82	0,01
19,85	0,01
19,87	0,01
19,90	0,01
19,92	0,01
19,95	0,01
19,97	0,01
19,99	0,01
20,02	0,01
20,04	0,01
20,07	0,01
20,09	0,01
20,12	0,01
20,14	0,01
20,17	0,01
20,19	0,01
20,21	0,01
20,24	0,01
20,26	0,01
20,29	0,01
20,31	0,01
20,34	0,01
20,36	0,01
20,39	0,01
20,41	0,01
20,43	0,01
20,46	0,01
20,48	0,01
20,51	0,01
20,53	0,01
20,56	0,01
20,58	0,01
20,61	0,01
20,63	0,01
20,65	0,01
20,68	0,01
20,70	0,01
20,73	0,01
20,75	0,01
20,78	0,01
20,80	0,01
20,83	0,01
20,85	0,01
20,87	0,01
20,90	0,01
20,92	0,01
20,95	0,01
20,97	0,01
21,00	0,01
21,02	0,01
21,05	0,01
21,07	0,01
21,09	0,01
21,12	0,01
21,14	0,01
21,17	0,01
21,19	0,01
21,22	0,01
21,24	0,01
21,26	0,01
21,29	0,01
21,31	0,01
21,34	0,01
21,36	0,01
21,39	0,01
21,41	0,01
21,44	0,01
21,46	0,01
21,48	0,01
21,51	0,01
21,53	0,01
21,56	0,01
21,58	0,01
21,61	0,01
21,63	0,01
21,66	0,01
21,68	0,01
21,70	0,01
21,73	0,01
21,75	0,01
21,78	0,01
21,80	0,01
21,83	0,01
21,85	0,01
21,88	0,01
21,90	0,01
21,92	0,01
21,95	0,01
21,97	0,01
22,00	0,01
22,02	0,01
22,05	0,01
22,07	0,01
22,10	0,01
22,12	0,01
22,14	0,01
22,17	0,01
22,19	0,01
22,22	0,01
22,24	0,01
22,27	0,01
22,29	0,01
22,31	0,01
22,34	0,01
22,36	0,01
22,39	0,01
22,41	0,01
22,44	0,02
22,46	0,02
22,49	0,02
22,51	0,03
22,53	0,04
22,56	0,04
22,58	0,05
22,61	0,06
22,63	0,08
22,66	0,08
22,68	0,11
22,71	0,14
22,73	0,16
22,75	0,20
22,78	0,23
22,80	0,28
22,83	0,32
22,85	0,36
22,88	0,41
22,90	0,48
22,93	0,52
22,95	0,58
22,97	0,65
23,00	0,74
23,02	0,80
23,05	0,87
23,07	0,96
23,10	1,06
23,12	1,13
23,15	1,22
23,17	1,34
23,19	1,45
23,22	1,55
23,24	1,64
23,27	1,76
23,29	1,88
23,32	1,98
23,34	2,09
23,36	2,21
23,39	2,33
23,41	2,43
23,44	2,54
23,46	2,69
23,49	2,82
23,51	2,92
23,54	3,06
23,56	3,19
23,58	3,31
23,61	3,41
23,63	3,53
23,66	3,67
23,68	3,80
23,71	3,89
23,73	4,02
23,76	4,15
23,78	4,26
23,80	4,36
23,83	4,48
23,85	4,62
23,88	4,72
23,90	4,82
23,93	4,94
23,95	5,07
23,98	5,18
24,00	5,28
24,02	5,39
24,05	5,51
24,07	5,60
24,10	5,69
24,12	5,81
24,15	5,91
24,17	6,01
24,20	6,10
24,22	6,21
24,24	6,33
24,27	6,42
24,29	6,51
24,32	6,61
24,34	6,71
24,37	6,79
24,39	6,88
24,42	6,98
24,44	7,08
24,46	7,16
24,49	7,25
24,51	7,35
24,54	7,45
24,56	7,52
24,59	7,59
24,61	7,68
24,63	7,78
24,66	7,86
24,68	7,93
24,71	8,03
24,73	8,12
24,76	8,20
24,78	8,27
24,81	8,37
24,83	8,47
24,85	8,52
24,88	8,60
24,90	8,69
24,93	8,78
24,95	8,86
24,98	8,94
25,00	9,03
25,03	9,12
25,05	9,19
25,07	9,26
25,10	9,36
25,12	9,46
25,15	9,53
25,17	9,61
25,20	9,72
25,22	9,81
25,25	9,88
25,27	9,96
25,29	10,05
25,32	10,13
25,34	10,19
25,37	10,26
25,39	10,37
25,42	10,44
25,44	10,50
25,47	10,60
25,49	10,70
25,51	10,77
25,54	10,83
25,56	10,91
25,59	11,01
25,61	11,08
25,64	11,14
25,66	11,23
25,68	11,31
25,71	11,39
25,73	11,45
25,76	11,52
25,78	11,61
25,81	11,67
25,83	11,72
25,86	11,81
25,88	11,90
25,90	11,97
25,93	12,03
25,95	12,11
25,98	12,20
26,00	12,25
26,03	12,31
26,05	12,39
26,08	12,46
26,10	12,53
26,12	12,59
26,15	12,67
26,17	12,75
26,20	12,80
26,22	12,86
26,25	12,94
26,27	13,01
26,30	13,06
26,32	13,11
26,34	13,18
26,37	13,26
26,39	13,31
26,42	13,37
26,44	13,44
26,47	13,50
26,49	13,55
26,52	13,59
26,54	13,66
26,56	13,74
26,59	13,78
26,61	13,83
26,64	13,90
26,66	13,96
26,69	14,02
26,71	14,06
26,73	14,13
26,76	14,19
26,78	14,23
26,81	14,28
26,83	14,35
26,86	14,39
26,88	14,43
26,91	14,50
26,93	14,56
26,95	14,60
26,98	14,64
27,00	14,71
27,03	14,77
27,05	14,81
27,08	14,85
27,10	14,93
27,13	14,99
27,15	15,03
27,17	15,06
27,20	15,13
27,22	15,19
27,25	15,22
27,27	15,25
27,30	15,31
27,32	15,37
27,35	15,40
27,37	15,44
27,39	15,50
27,42	15,55
27,44	15,57
27,47	15,62
27,49	15,68
27,52	15,72
27,54	15,75
27,57	15,80
27,59	15,85
27,61	15,88
27,64	15,91
27,66	15,96
27,69	16,01
27,71	16,04
27,74	16,06
27,76	16,11
27,78	16,15
27,81	16,18
27,83	16,21
27,86	16,26
27,88	16,32
27,91	16,34
27,93	16,37
27,96	16,42
27,98	16,45
28,00	16,49
28,03	16,52
28,05	16,56
28,08	16,61
28,10	16,63
28,13	16,65
28,15	16,70
28,18	16,74
28,20	16,76
28,22	16,78
28,25	16,82
28,27	16,85
28,30	16,87
28,32	16,90
28,35	16,94
28,37	16,97
28,40	17,00
28,42	17,02
28,44	17,06
28,47	17,09
28,49	17,09
28,52	17,11
28,54	17,15
28,57	17,17
28,59	17,19
28,62	17,20
28,64	17,23
28,66	17,26
28,69	17,25
28,71	17,28
28,74	17,32
28,76	17,34
28,79	17,35
28,81	17,37
28,84	17,41
28,86	17,43
28,88	17,43
28,91	17,46
28,93	17,48
28,96	17,51
28,98	17,52
29,01	17,55
29,03	17,59
29,05	17,60
29,08	17,61
29,10	17,64
29,13	17,67
29,15	17,68
29,18	17,69
29,20	17,70
29,23	17,74
29,25	17,75
29,27	17,76
29,30	17,79
29,32	17,82
29,35	17,83
29,37	17,83
29,40	17,85
29,42	17,87
29,45	17,88
29,47	17,89
29,49	17,91
29,52	17,93
29,54	17,94
29,57	17,94
29,59	17,95
29,62	17,98
29,64	17,97
29,67	17,98
29,69	18,01
29,71	18,02
29,74	18,03
29,76	18,04
29,79	18,06
29,81	18,09
29,84	18,08
29,86	18,08
29,89	18,10
29,91	18,12
29,93	18,12
29,96	18,12
29,98	18,14
30,01	18,17
30,03	18,16
30,06	18,16
30,08	18,19
30,10	18,21
30,13	18,20
30,15	18,20
30,18	18,22
30,20	18,24
30,23	18,23
30,25	18,25
30,28	18,28
30,30	18,29
30,32	18,29
30,35	18,28
30,37	18,30
30,40	18,31
30,42	18,30
30,45	18,31
30,47	18,33
30,50	18,34
30,52	18,33
30,54	18,34
30,57	18,36
30,59	18,36
30,62	18,35
30,64	18,36
30,67	18,38
30,69	18,38
30,72	18,37
30,74	18,38
30,76	18,41
30,79	18,41
30,81	18,39
30,84	18,40
30,86	18,40
30,89	18,40
30,91	18,39
30,94	18,40
30,96	18,43
30,98	18,42
31,01	18,41
31,03	18,43
31,06	18,44
31,08	18,44
31,11	18,43
31,13	18,43
31,15	18,45
31,18	18,44
31,20	18,43
31,23	18,45
31,25	18,47
31,28	18,46
31,30	18,44
31,33	18,45
31,35	18,46
31,37	18,45
31,40	18,44
31,42	18,46
31,45	18,47
31,47	18,46
31,50	18,45
31,52	18,46	True
31,55	18,47
31,57	18,45
31,59	18,44
31,62	18,45
31,64	18,45
31,67	18,44
31,69	18,43
31,72	18,45
31,74	18,46
31,77	18,44
31,79	18,42
31,81	18,44
31,84	18,43
31,86	18,41
31,89	18,40
31,91	18,41
31,94	18,42
31,96	18,39
31,99	18,38
32,01	18,38
32,03	18,38
32,06	18,36
32,08	18,34
32,11	18,34
32,13	18,34
32,16	18,31
32,18	18,31
32,20	18,33
32,23	18,32
32,25	18,30
32,28	18,28
32,30	18,28
32,33	18,27
32,35	18,24
32,38	18,24
32,40	18,24
32,42	18,22
32,45	18,19
32,47	18,18
32,50	18,18
32,52	18,17
32,55	18,13
32,57	18,12
32,60	18,12
32,62	18,09
32,64	18,06
32,67	18,04
32,69	18,05
32,72	18,03
32,74	17,99
32,77	17,97
32,79	17,94
32,82	17,91
32,84	17,86
32,86	17,83
32,89	17,82
32,91	17,78
32,94	17,71
32,96	17,69
32,99	17,65
33,01	17,60
33,04	17,54
33,06	17,49
33,08	17,44
33,11	17,37
33,13	17,29
33,16	17,24
33,18	17,17
33,21	17,08
33,23	16,98
33,26	16,90
33,28	16,82
33,30	16,70
33,33	16,59
33,35	16,50
33,38	16,40
33,40	16,29
33,43	16,15
33,45	16,05
33,47	15,94
33,50	15,79
33,52	15,65
33,55	15,53
33,57	15,38
33,60	15,22
33,62	15,05
33,65	14,92
33,67	14,80
33,69	14,63
33,72	14,47
33,74	14,32
33,77	14,15
33,79	13,98
33,82	13,81
33,84	13,66
33,87	13,50
33,89	13,31
33,91	13,14
33,94	12,97
33,96	12,79
33,99	12,60
34,01	12,41
34,04	12,25
34,06	12,06
34,09	11,86
34,11	11,69
34,13	11,53
34,16	11,35
34,18	11,16
34,21	10,97
34,23	10,81
34,26	10,61
34,28	10,39
34,31	10,22
34,33	10,05
34,35	9,86
34,38	9,66
34,40	9,47
34,43	9,31
34,45	9,11
34,48	8,91
34,50	8,74
34,52	8,56
34,55	8,37
34,57	8,17
34,60	7,99
34,62	7,83
34,65	7,64
34,67	7,44
34,70	7,26
34,72	7,08
34,74	6,89
34,77	6,69
34,79	6,50
34,82	6,34
34,84	6,15
34,87	5,95
34,89	5,79
34,92	5,60
34,94	5,40
34,96	5,21
34,99	5,03
35,01	4,87
35,04	4,67
35,06	4,47
35,09	4,30
35,11	4,13
35,14	3,93
35,16	3,74
35,18	3,56
35,21	3,40
35,23	3,18
35,26	2,99
35,28	2,83
35,31	2,67
35,33	2,48
35,36	2,29
35,38	2,13
35,40	1,98
35,43	1,79
35,45	1,64
35,48	1,51
35,50	1,36
35,53	1,22
35,55	1,10
35,57	0,99
35,60	0,88
35,62	0,76
35,65	0,66
35,67	0,58
35,70	0,49
35,72	0,40
35,75	0,34
35,77	0,30
35,79	0,24
35,82	0,18
35,84	0,14
35,87	0,11
35,89	0,08
35,92	0,04
35,94	0,03
35,97	0,03
35,99	0,02
36,01	0,01
36,04	0,01
36,06	0,01
36,09	0,01
36,11	0,01
36,14	0,01
36,16	0,01
36,19	0,01
36,21	0,01
36,23	0,01
36,26	0,01
36,28	0,01
36,31	0,01
36,33	0,01
36,36	0,01
36,38	0,01
36,41	0,01
36,43	0,01
36,45	0,01
36,48	0,01
36,50	0,01
36,53	0,01
36,55	0,01
36,58	0,01
36,60	0,01
36,62	0,01
36,65	0,01
36,67	0,01
36,70	0,01
36,72	0,01
36,75	0,01
36,77	0,01
36,80	0,01
36,82	0,01
36,84	0,01
36,87	0,01
36,89	0,01
36,92	0,01
36,94	0,01
36,97	0,01
36,99	0,01
37,02	0,01
37,04	0,01
37,06	0,01
37,09	0,01
37,11	0,01
37,14	0,01
37,16	0,01
37,19	0,01
37,21	0,01
37,24	0,01
37,26	0,01
37,28	0,01
37,31	0,01
37,33	0,01
37,36	0,01
37,38	0,01
37,41	0,01
37,43	0,01
37,46	0,01
37,48	0,01
37,50	0,01
37,53	0,01
37,55	0,01
37,58	0,01
37,60	0,01
37,63	0,01
37,65	0,01
37,68	0,01
37,70	0,01
37,72	0,01
37,75	0,01
37,77	0,01
37,80	0,01
37,82	0,01
37,85	0,01
37,87	0,01
37,89	0,01
37,92	0,01
37,94	0,01
37,97	0,01
37,99	0,01
38,02	0,01
38,04	0,01
38,07	0,01
38,09	0,01
38,11	0,01
38,14	0,01
38,16	0,01
38,19	0,01
38,21	0,01
38,24	0,01
38,26	0,01
38,29	0,01
38,31	0,01
38,33	0,01
38,36	0,01
38,38	0,01
38,41	0,01
38,43	0,01
38,46	0,01
38,48	0,01
38,51	0,01
38,53	0,01
38,55	0,01
38,58	0,01
38,60	0,01
38,63	0,01
38,65	0,01
38,68	0,01
38,70	0,01
38,73	0,01
38,75	0,01
38,77	0,01
38,80	0,01
38,82	0,01
38,85	0,01
38,87	0,01
38,90	0,01
38,92	0,01
38,94	0,01
38,97	0,01
38,99	0,01
39,02	0,01
39,04	0,01
39,07	0,01
39,09	0,01
39,12	0,01
39,14	0,01
39,16	0,01
39,19	0,01
39,21	0,01
39,24	0,01
39,26	0,01
39,29	0,01
39,31	0,01
39,34	0,01
39,36	0,01
39,38	0,01
39,41	0,01
39,43	0,01
39,46	0,01
39,48	0,01
39,51	0,01
39,53	0,01
39,56	0,01
39,58	0,01
39,60	0,01
39,63	0,01
39,65	0,01
39,68	0,01
39,70	0,01
39,73	0,01
39,75	0,01
39,78	0,01
39,80	0,01
39,82	0,01
39,85	0,01
39,87	0,01
39,90	0,01
39,92	0,01
39,95	0,01
39,97	0,01
39,99	0,02
40,02	0,04
40,04	0,06
40,07	0,08
40,09	0,12
40,12	0,17
40,14	0,22
40,17	0,25
40,19	0,32
40,21	0,41
40,24	0,48
40,26	0,55
40,29	0,65
40,31	0,75
40,34	0,84
40,36	0,94
40,39	1,06
40,41	1,20
40,43	1,33
40,46	1,45
40,48	1,59
40,51	1,74
40,53	1,88
40,56	2,03
40,58	2,19
40,61	2,37
40,63	2,50
40,65	2,66
40,68	2,84
40,70	3,00
40,73	3,14
40,75	3,30
40,78	3,48
40,80	3,63
40,83	3,75
40,85	3,90
40,87	4,07
40,90	4,21
40,92	4,35
40,95	4,51
40,97	4,67
41,00	4,81
41,02	4,92
41,05	5,07
41,07	5,24
41,09	5,37
41,12	5,51
41,14	5,65
41,17	5,81
41,19	5,96
41,22	6,08
41,24	6,22
41,26	6,38
41,29	6,52
41,31	6,64
41,34	6,79
41,36	6,95
41,39	7,09
41,41	7,22
41,44	7,41
41,46	7,56
41,48	7,70
41,51	7,84
41,53	8,00
41,56	8,16
41,58	8,31
41,61	8,45
41,63	8,63
41,66	8,80
41,68	8,95
41,70	9,11
41,73	9,29
41,75	9,47
41,78	9,63
41,80	9,78
41,83	9,97
41,85	10,16
41,88	10,32
41,90	10,49
41,92	10,68
41,95	10,87
41,97	11,03
42,00	11,19
42,02	11,39
42,05	11,56
42,07	11,73
42,10	11,91
42,12	12,10
42,14	12,30
42,17	12,46
42,19	12,63
42,22	12,84
42,24	13,02
42,27	13,19
42,29	13,37
42,31	13,55
42,34	13,74
42,36	13,89
42,39	14,07
42,41	14,28
42,44	14,46
42,46	14,62
42,49	14,79
42,51	14,98
42,53	15,16
42,56	15,32
42,58	15,50
42,61	15,69
42,63	15,86
